bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,schoolname,instructor,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,publisherDate,productcatentryid,copyrightyear,rentpricerdisplay,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904351,PHSC-1113,1000002882208,PHSC-1113 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978013/45/9780134509198.150.jpg,Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Fundamentals of Anatomy & Physiology,11,,9780134509198,,REQ,,, ,,,$164.27-720days,$342.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904351,PHSC-1113,1000002882208,PHSC-1113 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978013/43/9780134396026.150.jpg,Fundamentals of Anatomy & Physiology,11,"Martini, Nath, Bartholomew",9780134396026,,OPT,,, ,,,$164.27-720days,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904353,PHSC-2623,1000002882211,PHSC-2623 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904359,PHSC-1512,1000002882133,PHSC-1512 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904360,PHSC-1313,1000002882179,PHSC-1313 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904376,PHSC-1213,1000002882134,PHSC-1213 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978019/08/9780190847609.150.jpg,BIOCHEMISTRY: THE MOLECULAR BASIS OF LIFE,7,MCKEE,9780190847609,,REQ,,, ,,,$37.49-180days,$262.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904381,PHSC-1413,1000002882192,PHSC-1413 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978158/52/9781585286010.150.jpg,,2,"Harrold, Marc W. & Zavod, Robin M.",9781585286010,,REQ,,, ,,, ,$95.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001904383,PHSC-2433,1000002882150,PHSC-2433 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008064,2022 FALL - LU PHARM.D,,,,,,1000000361185,PHSC,,,1000001905208,PHSC-392V,1000002883144,PHSC-392V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:12:27,2022-11-4 16:12:27
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000370227,BU,,,1000001936421,BU-6353,1000002927516,BU-6353 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000370227,BU,,,1000001936417,BU-6323,1000002927513,BU-6323 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000364591,HCI,,,1000001918172,HCI-5043,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000364591,HCI,,,1000001918165,HCI-5903,1000002901529,HCI-5903 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000364591,HCI,,,1000001918163,HCI-5243,1000002901525,HCI-5243 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000008167,2022 FALL PHARM - LU GRADUATE,,,,,,1000000364591,HCI,,,1000001918156,HCI-5013,1000002901531,HCI-5013 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000370616,OGLD,,,1000001937510,OGLD-4993,1000002929607,OGLD-4993 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000368531,HU,,,1000001930815,HU-2003,1000002918378,HU-2003 52,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000364978,GB,,,1000001919000,GB-5783,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000361107,INTR,,,1000001904216,INTR-100V,1000002882027,INTR-100V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000361107,INTR,,,1000001904216,INTR-100V,1000002882025,INTR-100V 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000361107,INTR,,,1000001904216,INTR-100V,1000002882034,INTR-100V 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360835,CP,,,1000001903473,CP-0110,1000002881298,CP-0110 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360318,ITAL,,,1000001920239,ITAL-1114,1000002904076,ITAL-1114 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978007/33/9780073386256.150.jpg,PREGO!INVITATION TO ITALIAN,8,"Lazzarino, Graziana",9780073386256,,REQ,,, ,,,$61.58-180days,$257.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360318,ITAL,,,1000001920239,ITAL-1114,1000002904078,ITAL-1114 53,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360318,ITAL,,,1000001900994,ITAL-1124,1000002878334,ITAL-1124 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978007/33/9780073386256.150.jpg,PREGO!INVITATION TO ITALIAN,8,"Lazzarino, Graziana",9780073386256,,REQ,,, ,,,$61.58-180days,$257.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360317,PSDT,,,1000001900990,PSDT-1013,1000002878077,PSDT-1013 LO2,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978035/79/9780357938195.150.jpg,,,Cengage Unlimited,9780357938195,,REQ,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360274,LUSS,,,1000001900850,LUSS-2093,1000002878233,LUSS-2093 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360066,UN,,,1000001900443,UN-3311,1000002877579,UN-3311 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360066,UN,,,1000001900448,UN-1301,1000002877556,UN-1301 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000360066,UN,,,1000001903467,UN-4992,1000002881287,UN-4992 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359989,ITA,,,1000001900312,ITA-1124,1000002877417,ITA-1124 53,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001931285,FICM-4A6V,1000002919129,FICM-4A6V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001931284,FICM-4A5V,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899411,FICM-3043,1000002876476,FICM-3043 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899413,FICM-2033,1000002876459,FICM-2033 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899414,FICM-1103,,,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899416,FICM-3023,1000002876463,FICM-3023 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978173/55/9781735576268.150.jpg,,,"Austin, Paul",9781735576268,,REQ,,, ,,, ,$23.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899416,FICM-3023,1000002876463,FICM-3023 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978162/15/9781621536642.150.jpg,Acting for Film,2,Cathy Haase,9781621536642,,REQ,,, ,,, ,$22.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899417,FICM-2053,1000002876467,FICM-2053 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978111/87/9781118743652.150.jpg,AMERICA ON FILM,,BENSHOFF,9781118743652,,REQ,,, ,,, ,$60.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899418,FICM-4903,1000002876482,FICM-4903 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899420,FICM-491V,1000002876458,FICM-491V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899421,FICM-1703,1000002876464,FICM-1703 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899421,FICM-1703,1000002876486,FICM-1703 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978041/57/9780415739986.150.jpg,VOICE & VISION,3,HURBIS-CHERRIER,9780415739986,,REQ,,, ,,,$44.66-180days,$74.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899423,FICM-2023,1000002876466,FICM-2023 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899425,FICM-2043,1000002876472,FICM-2043 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978162/89/9781628926927.150.jpg,Lighting for Cinematography: A Practical Guide to the Art and Craft of Lighting for the Moving Image,0,"Landau, David",9781628926927,,REQ,,, ,,,$23.49-180days,$43.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899426,FICM-3013,1000002876489,FICM-3013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978161/59/9781615931200.150.jpg,The Location Sound Bible: How to Record Professional Dialog for Film and TV,,"Viers, Ric",9781615931200,,REQ,,, ,,, ,$28.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899430,FICM-4A2V,1000002876488,FICM-4A2V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899431,FICM-3A6V,1000002876469,FICM-3A6V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899432,FICM-1023,1000002876461,FICM-1023 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978041/56/9780415661683.150.jpg,,0,VINCIE,9780415661683,,REQ,,, ,,, ,$49.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899433,FICM-3A4V,1000002876484,FICM-3A4V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899434,FICM-1041,1000002876473,FICM-1041 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899434,FICM-1041,1000002899836,FICM-1041 04,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899434,FICM-1041,1000002876471,FICM-1041 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899434,FICM-1041,1000002876474,FICM-1041 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001899436,FICM-1603,1000002876479,FICM-1603 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978193/29/9781932907001.150.jpg,Save the Cat!: The Last Book on Screenwriting You'll Ever Need,0,"Snyder, Blake",9781932907001,,REQ,,, ,,, ,$22.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000359535,FICM,,,1000001903852,FICM-499V,1000002881686,FICM-499V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893849,CMU-390V,1000002869698,CMU-390V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893849,CMU-390V,1000002869678,CMU-390V 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893849,CMU-390V,1000002869540,CMU-390V 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001937301,CMU-200V,1000002929308,CMU-200V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001932054,CMU-1013,1000002920415,CMU-1013 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978150/11/9781501122187.150.jpg,All You Need to Know About the Music Business,10,"Passman, Donald S.",9781501122187,,REQ,,, ,,, ,$34.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893832,CMU-3123,1000002869642,CMU-3123 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/43/9781544341200.150.jpg,Music Business Handbook and Career Guide,12,"Baskerville, David; Baskerville, Timothy",9781544341200,,REQ,,, ,,,$77.50-180days,$125.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893836,CMU-3042,1000002869700,CMU-3042 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893845,CMU-2082,1000002869589,CMU-2082 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893847,CMU-1102,1000002869551,CMU-1102 02,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978024/08/9780240810690.150.jpg,,7,"Huber, David Miles and Runstein, Robert E.",9780240810690,,REQ,,, ,,, ,$49.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893847,CMU-1102,1000002869619,CMU-1102 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978024/08/9780240810690.150.jpg,,7,"Huber, David Miles and Runstein, Robert E.",9780240810690,,REQ,,, ,,, ,$49.99,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893850,CMU-2043,1000002869579,CMU-2043 02,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
,2874,B00275,,Lipscomb University Campus Store,1000000007816,2022 FALL - LU UNDERGRAD,,,,,,1000000358705,CMU,,,1000001893850,CMU-2043,1000002869628,CMU-2043 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-4 16:21:45,2022-11-4 16:21:45
